发布时间,url链接,发布者(帖子发布者),IP属地,帖子账号粉丝数,转发数,评论数,点赞数,文本,话题,一级账号粉丝数,用户名（评论用户）,评论属地,评论内容,评论时间,评论点赞数,标记（0代表一级，1代表二级）
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,笑笑的小可爱呀,,默哀🙏🙏🙏悼念，逝者安息,2024-11-12 15:23:22,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,马玉英880,,🙏🙏🙏默哀🙏🙏🙏,2024-11-12 15:22:45,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,💕SuNaslin💕,,逝者安息,2024-11-12 15:24:56,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,一个人的世界，，小仙女。,,悼念逝者🙏,2024-11-12 15:18:45,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,雨雨0260,,沉痛哀悼，逝者安息,2024-11-12 15:22:05,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,偏心503,,沉痛默哀🙏,2024-11-12 15:21:19,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,王哥。306,,🙏🙏沉痛哀悼,2024-11-12 15:21:24,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,爱笑的小女孩^O^,,默哀，悼念🙏🙏🙏,2024-11-12 15:25:08,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,我爱我家＠_＠_＠,,逝者安息🙏🙏默哀,2024-11-12 15:15:50,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,金凤凰（刘海霞）,,默哀🙏🙏🙏🙏哀悼,2024-11-12 15:24:01,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,笑笑的小可爱呀,,默哀🙏🙏🙏悼念，逝者安息,2024-11-12 15:23:22,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,马玉英880,,🙏🙏🙏默哀🙏🙏🙏,2024-11-12 15:22:45,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,💕SuNaslin💕,,逝者安息,2024-11-12 15:24:56,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,一个人的世界，，小仙女。,,悼念逝者🙏,2024-11-12 15:18:45,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,雨雨0260,,沉痛哀悼，逝者安息,2024-11-12 15:22:05,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,偏心503,,沉痛默哀🙏,2024-11-12 15:21:19,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,王哥。306,,🙏🙏沉痛哀悼,2024-11-12 15:21:24,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,爱笑的小女孩^O^,,默哀，悼念🙏🙏🙏,2024-11-12 15:25:08,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,我爱我家＠_＠_＠,,逝者安息🙏🙏默哀,2024-11-12 15:15:50,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,金凤凰（刘海霞）,,默哀🙏🙏🙏🙏哀悼,2024-11-12 15:24:01,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,笑笑的小可爱呀,,默哀🙏🙏🙏悼念，逝者安息,2024-11-12 15:23:22,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,马玉英880,,🙏🙏🙏默哀🙏🙏🙏,2024-11-12 15:22:45,,0
2024-11-12 12:30:50,https://www.kuaishou.com/short-video/3x82nssvuyfcxqs,南方+客户端,,106328,,0.0,445,警方通报珠海重大恶性案件,警方通报珠海重大恶性案件,,💕SuNaslin💕,,逝者安息,2024-11-12 15:24:56,,0
2024-11-12 11:55:16,https://www.kuaishou.com/short-video/3x2hqja7gcq7u26,中国三农发布,,2495985,,,31319,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,桂花树下的人,,哀悼，默哀🙏🙏🙏,2024-11-12 15:18:30,,0
2024-11-12 11:55:16,https://www.kuaishou.com/short-video/3x2hqja7gcq7u26,中国三农发布,,2495985,,,31319,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,毛哥哥。，,,默哀🙏🙏🙏悼念,2024-11-12 15:22:18,,0
2024-11-12 11:55:16,https://www.kuaishou.com/short-video/3x2hqja7gcq7u26,中国三农发布,,2495985,,,31319,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,别人的人是你,,逝者安息,2024-11-12 15:21:11,,0
2024-11-12 11:55:16,https://www.kuaishou.com/short-video/3x2hqja7gcq7u26,中国三农发布,,2495985,,,31319,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,月之恋586,,🙏🙏🙏🙏逝者安息🙏🙏,2024-11-12 15:18:09,,0
2024-11-12 11:55:16,https://www.kuaishou.com/short-video/3x2hqja7gcq7u26,中国三农发布,,2495985,,,31319,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,嘉乐0763,,沉痛默哀🙏,2024-11-12 15:18:27,,0
2024-11-12 11:55:16,https://www.kuaishou.com/short-video/3x2hqja7gcq7u26,中国三农发布,,2495985,,,31319,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,杨小英（努力中）,,逝者安息🙏🙏默哀,2024-11-12 15:22:20,,0
2024-11-12 11:55:16,https://www.kuaishou.com/short-video/3x2hqja7gcq7u26,中国三农发布,,2495985,,,31319,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,幸福生活！^^,,哀悼🙏🙏🙏🙏默哀,2024-11-12 15:21:53,,0
2024-11-12 11:55:16,https://www.kuaishou.com/short-video/3x2hqja7gcq7u26,中国三农发布,,2495985,,,31319,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,趁早.🌙🌙,,默哀，哀悼🙏🙏🙏,2024-11-12 15:21:35,,0
2024-11-12 11:55:16,https://www.kuaishou.com/short-video/3x2hqja7gcq7u26,中国三农发布,,2495985,,,31319,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,等风来。...,,默哀🙏🙏 🙏 🙏 🙏 🙏,2024-11-12 15:20:28,,0
2024-11-12 11:55:16,https://www.kuaishou.com/short-video/3x2hqja7gcq7u26,中国三农发布,,2495985,,,31319,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,俊哥（破千）,,悼念,2024-11-12 15:22:08,,0
2024-11-12 11:11:52,https://www.kuaishou.com/short-video/3xs8xf2usijgjvs,环球网,,5907546,,0.0,63947,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,,山清水秀清欢渡.♡,,祈祷所有人都平安回家,2024-11-12 11:16:36,,0
2024-11-12 11:11:52,https://www.kuaishou.com/short-video/3xs8xf2usijgjvs,环球网,,5907546,,0.0,63947,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,,郝小妹（冲刺一千）,,祈祷平安🙏🙏🙏🙏🙏🙏,2024-11-12 11:17:00,,0
2024-11-12 11:11:52,https://www.kuaishou.com/short-video/3xs8xf2usijgjvs,环球网,,5907546,,0.0,63947,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,,情非得已......＠,,默哀🙏🙏🙏🙏哀悼,2024-11-12 11:54:00,,0
2024-11-12 11:11:52,https://www.kuaishou.com/short-video/3xs8xf2usijgjvs,环球网,,5907546,,0.0,63947,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,,会飞的鱼🐟儿🐟,,希望一切平安🙏🙏🙏🙏🙏🙏,2024-11-12 11:17:50,,0
2024-11-12 11:11:52,https://www.kuaishou.com/short-video/3xs8xf2usijgjvs,环球网,,5907546,,0.0,63947,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,,俄罗斯·西西西~,,🙏🙏逝者安息,2024-11-12 12:06:00,,0
2024-11-12 11:11:52,https://www.kuaishou.com/short-video/3xs8xf2usijgjvs,环球网,,5907546,,0.0,63947,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,,平凡人生.（不离不弃）,,安安全全，无灾无祸,2024-11-12 12:13:00,,0
2024-11-12 11:11:52,https://www.kuaishou.com/short-video/3xs8xf2usijgjvs,环球网,,5907546,,0.0,63947,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,,纯真年代，不可复而，,,愿平安顺遂,2024-11-12 11:18:29,,0
2024-11-12 11:11:52,https://www.kuaishou.com/short-video/3xs8xf2usijgjvs,环球网,,5907546,,0.0,63947,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,,超可爱的宝贝👄,,默哀🕯️🕯️🕯️🕯️🕯️🕯️,2024-11-12 11:48:00,,0
2024-11-12 11:11:52,https://www.kuaishou.com/short-video/3xs8xf2usijgjvs,环球网,,5907546,,0.0,63947,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,,杨杨杨杨＠＠＠,,祈祷平安无事,2024-11-12 11:19:45,,0
2024-11-12 11:11:52,https://www.kuaishou.com/short-video/3xs8xf2usijgjvs,环球网,,5907546,,0.0,63947,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤,,友谊长存（张）,,平安无事最好,2024-11-12 12:25:01,,0
2024-11-12 11:41:31,https://www.kuaishou.com/short-video/3xyd9h3pbn24qkc,农民日报,,18607,,,99,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,夏天的雪花，。,,🙏🙏沉痛哀悼,2024-11-12 15:23:45,,0
2024-11-12 11:41:31,https://www.kuaishou.com/short-video/3xyd9h3pbn24qkc,农民日报,,18607,,,99,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,可可19313,,默哀，悼念🙏🙏🙏,2024-11-12 15:23:42,,0
2024-11-12 11:41:31,https://www.kuaishou.com/short-video/3xyd9h3pbn24qkc,农民日报,,18607,,,99,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,秽叶,,默哀🙏🙏🙏悼念,2024-11-12 15:23:36,,0
2024-11-12 11:41:31,https://www.kuaishou.com/short-video/3xyd9h3pbn24qkc,农民日报,,18607,,,99,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,竹林听雨，，，,,默哀🙏悼念,2024-11-12 15:23:30,,0
2024-11-12 11:41:31,https://www.kuaishou.com/short-video/3xyd9h3pbn24qkc,农民日报,,18607,,,99,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,許一時光,,默哀🙏🙏🙏🙏逝者安息,2024-11-12 15:23:20,,0
2024-11-12 11:41:31,https://www.kuaishou.com/short-video/3xyd9h3pbn24qkc,农民日报,,18607,,,99,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,物是人非我的人。,,🙏🙏🙏🙏沉痛哀悼,2024-11-12 15:23:11,,0
2024-11-12 11:41:31,https://www.kuaishou.com/short-video/3xyd9h3pbn24qkc,农民日报,,18607,,,99,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,黄明军。。,,默哀🙏🙏🙏,2024-11-12 15:23:11,,0
2024-11-12 11:41:31,https://www.kuaishou.com/short-video/3xyd9h3pbn24qkc,农民日报,,18607,,,99,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,郇郇啊啊,,默哀🙏🙏逝者安息,2024-11-12 15:23:05,,0
2024-11-12 11:41:31,https://www.kuaishou.com/short-video/3xyd9h3pbn24qkc,农民日报,,18607,,,99,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,富贵人生～～＠,,🙏默哀,2024-11-12 15:23:05,,0
2024-11-12 11:41:31,https://www.kuaishou.com/short-video/3xyd9h3pbn24qkc,农民日报,,18607,,,99,习近平对广东珠海市驾车冲撞行人案件作出重要指示,习近平对广东珠海市驾车冲撞行人案件作出重要指示,,宾宾小仙女,,悼念逝者🙏🙏🙏默哀,2024-11-12 15:23:03,,0
2024-11-12 11:36:41,https://www.kuaishou.com/short-video/3xb57i63dr6gpiq,大河网,,825384,,0.0,5242,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,,十九岁的我爱,,🙏🙏🙏🙏逝者安息🙏🙏,2024-11-12 15:21:42,,0
2024-11-12 11:36:41,https://www.kuaishou.com/short-video/3xb57i63dr6gpiq,大河网,,825384,,0.0,5242,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,,小小72509,,悼念，默哀🙏🙏🙏,2024-11-12 15:18:49,,0
2024-11-12 11:36:41,https://www.kuaishou.com/short-video/3xb57i63dr6gpiq,大河网,,825384,,0.0,5242,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,,隐形的翅膀（张）,,逝者安息，哀悼,2024-11-12 15:21:09,,0
2024-11-12 11:36:41,https://www.kuaishou.com/short-video/3xb57i63dr6gpiq,大河网,,825384,,0.0,5242,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,,二手挖掘机、,,🙏🙏沉痛哀悼,2024-11-12 15:23:46,,0
2024-11-12 11:36:41,https://www.kuaishou.com/short-video/3xb57i63dr6gpiq,大河网,,825384,,0.0,5242,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,,User_1274245065,,默哀🙏🙏🙏悼念,2024-11-12 15:23:49,,0
2024-11-12 11:36:41,https://www.kuaishou.com/short-video/3xb57i63dr6gpiq,大河网,,825384,,0.0,5242,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,,小白兔奶糖的日记,,默哀🙏🙏 🙏  ,2024-11-12 15:23:04,,0
2024-11-12 11:36:41,https://www.kuaishou.com/short-video/3xb57i63dr6gpiq,大河网,,825384,,0.0,5242,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,,时光不老我们不散.＠,,默哀🙏🙏逝者安息,2024-11-12 15:20:59,,0
2024-11-12 11:36:41,https://www.kuaishou.com/short-video/3xb57i63dr6gpiq,大河网,,825384,,0.0,5242,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,,笑口常开，真贵。,,逝者安息🙏🙏,2024-11-12 15:23:10,,0
2024-11-12 11:36:41,https://www.kuaishou.com/short-video/3xb57i63dr6gpiq,大河网,,825384,,0.0,5242,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,,烟火里的尘埃^_^.,,悼念逝者🙏🙏🙏,2024-11-12 15:23:43,,0
2024-11-12 11:36:41,https://www.kuaishou.com/short-video/3xb57i63dr6gpiq,大河网,,825384,,0.0,5242,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,珠海11日晚发生驾车冲撞市民重大恶性案件：35人死亡，43人受伤。 #突发事件,,丫丫小可爱（๑❛ᴗ❛๑）,,走好🙏🙏🙏🙏🙏,2024-11-12 15:23:28,,0
2024-11-12 11:19:16,https://www.kuaishou.com/short-video/3xav36semqdkqds,奔流新闻,,740671,,0.0,4517,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,,彩虹下的约定＠_＠,,默哀🙏🙏🙏逝者安息,2024-11-12 15:21:09,,0
2024-11-12 11:19:16,https://www.kuaishou.com/short-video/3xav36semqdkqds,奔流新闻,,740671,,0.0,4517,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,,内向往外,,逝者安息🙏🙏🙏🙏🙏🙏🙏,2024-11-12 15:17:28,,0
2024-11-12 11:19:16,https://www.kuaishou.com/short-video/3xav36semqdkqds,奔流新闻,,740671,,0.0,4517,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,,男士824,,默哀，哀悼🙏🙏🙏,2024-11-12 15:21:34,,0
2024-11-12 11:19:16,https://www.kuaishou.com/short-video/3xav36semqdkqds,奔流新闻,,740671,,0.0,4517,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,,十年之约，只若初见。,,悼念，默哀🙏🙏🙏,2024-11-12 15:22:19,,0
2024-11-12 11:19:16,https://www.kuaishou.com/short-video/3xav36semqdkqds,奔流新闻,,740671,,0.0,4517,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,,幸福美满。🌹🌹,,悼念逝者🙏🙏🙏,2024-11-12 15:21:58,,0
2024-11-12 11:19:16,https://www.kuaishou.com/short-video/3xav36semqdkqds,奔流新闻,,740671,,0.0,4517,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,,行者。。。h,,默哀🙏🙏🙏悼念,2024-11-12 15:22:25,,0
2024-11-12 11:19:16,https://www.kuaishou.com/short-video/3xav36semqdkqds,奔流新闻,,740671,,0.0,4517,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,,萱萱02881,,悼念🙏默哀🙏🙏,2024-11-12 15:21:43,,0
2024-11-12 11:19:16,https://www.kuaishou.com/short-video/3xav36semqdkqds,奔流新闻,,740671,,0.0,4517,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,,珍惜现实中的你,,🙏🙏🙏🙏默哀,2024-11-12 15:21:46,,0
2024-11-12 11:19:16,https://www.kuaishou.com/short-video/3xav36semqdkqds,奔流新闻,,740671,,0.0,4517,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,,冬天的太阳☀🌙,,悼念🙏🙏🙏,2024-11-12 15:22:16,,0
2024-11-12 11:19:16,https://www.kuaishou.com/short-video/3xav36semqdkqds,奔流新闻,,740671,,0.0,4517,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。（来源丨人民日报）,,厦厦----------,,逝者安息🙏🙏,2024-11-12 15:21:16,,0
2024-11-11 14:38:08,https://www.kuaishou.com/short-video/3xe8qkwsdmipmkm,佛山新闻,,78131,,,232,突发！致多人受伤！珠海发生驾车撞人逃逸事件，肇事司机已被警方控制。（来源：珠海公安，编辑：曹梓俊） #突发  #警情通报  #珠海,突发！致多人受伤！珠海发生驾车撞人逃逸事件，肇事司机已被警方控制。（来源：珠海公安，编辑：曹梓俊） #突发  #警情通报  #珠海,,先知。。506,,希望一切都平平安安的,2024-11-12 12:30:57,,0
2024-11-11 14:38:08,https://www.kuaishou.com/short-video/3xe8qkwsdmipmkm,佛山新闻,,78131,,,232,突发！致多人受伤！珠海发生驾车撞人逃逸事件，肇事司机已被警方控制。（来源：珠海公安，编辑：曹梓俊） #突发  #警情通报  #珠海,突发！致多人受伤！珠海发生驾车撞人逃逸事件，肇事司机已被警方控制。（来源：珠海公安，编辑：曹梓俊） #突发  #警情通报  #珠海,,罗伟杰家长,,安息,2024-11-12 12:30:06,,0
2024-11-11 14:38:08,https://www.kuaishou.com/short-video/3xe8qkwsdmipmkm,佛山新闻,,78131,,,232,突发！致多人受伤！珠海发生驾车撞人逃逸事件，肇事司机已被警方控制。（来源：珠海公安，编辑：曹梓俊） #突发  #警情通报  #珠海,突发！致多人受伤！珠海发生驾车撞人逃逸事件，肇事司机已被警方控制。（来源：珠海公安，编辑：曹梓俊） #突发  #警情通报  #珠海,,李明星833,,希望一切平安🙏🙏🙏🙏🙏🙏,2024-11-12 12:24:57,,0
2024-11-11 14:38:08,https://www.kuaishou.com/short-video/3xe8qkwsdmipmkm,佛山新闻,,78131,,,232,突发！致多人受伤！珠海发生驾车撞人逃逸事件，肇事司机已被警方控制。（来源：珠海公安，编辑：曹梓俊） #突发  #警情通报  #珠海,突发！致多人受伤！珠海发生驾车撞人逃逸事件，肇事司机已被警方控制。（来源：珠海公安，编辑：曹梓俊） #突发  #警情通报  #珠海,,桃花源，我家,,🙏🙏🙏哀悼,2024-11-12 12:24:07,,0
2024-11-11 14:38:08,https://www.kuaishou.com/short-video/3xe8qkwsdmipmkm,佛山新闻,,78131,,,232,突发！致多人受伤！珠海发生驾车撞人逃逸事件，肇事司机已被警方控制。（来源：珠海公安，编辑：曹梓俊） #突发  #警情通报  #珠海,突发！致多人受伤！珠海发生驾车撞人逃逸事件，肇事司机已被警方控制。（来源：珠海公安，编辑：曹梓俊） #突发  #警情通报  #珠海,,伴你久暖i♥,,愿平安回家,2024-11-12 12:18:57,,0
