发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;96;凶狠的文兄一点都不凶;湖南;不要说赚钱不丢人，有些钱，赚了就得拿命偿拿后代还。该动手动手吧;2023-09-13 09:01:23;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;9856;一号姐姐;广东;唉;2023-09-13 08:40:17;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;0;致远星战况如何H4;其他;@胡锡进 该你出来洗地了 [笑而不语];2023-09-13 07:57:24;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;103;无星无惜;广东;小鬼子;2023-09-13 07:48:56;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;95;奔跑的土豆ya;江苏;垃圾就该待在垃圾桶里，哦不，毁灭[哼];2023-09-13 07:47:51;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;147;可可西爱李;湖北;四个字：做贼心虚！;2023-09-13 07:42:19;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;13;逸杯酒丶;其他;梧桐台湾，全世界就消音了;2023-09-13 07:41:35;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;674;小一坨一小坨儿;北京;中国网信信办违法和不良信息举报中心12377.cn 可以举报！顶我上去！;2023-09-13 07:36:43;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;540;袁圆365;上海;钱💰。。。。。;2023-09-13 07:29:42;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;50;洒家就是洒家哈哈;其他;直接取样检查，公开结果，及时打脸小鬼子吧;2023-09-13 07:29:06;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;1343;师兄-GZ;广东;怕真相？？？[允悲];2023-09-13 06:53:51;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;21;627从头再来;其他;这种造谣的，微博还放着他们干嘛？;2023-09-13 06:25:43;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;2059;雍州墨梅;北京;无耻之极[怒];2023-09-13 06:08:00;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;34;抗美援朝打击侵略者;香港;鬼子鬼子，没鬼能叫鬼子吗？;2023-09-13 03:11:54;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;91;o张小虾o;其他;他不让就不能了吗？[允悲];2023-09-13 02:48:43;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;32;不是很瘦的牛;广东;之前不少伪军说是中国等国自己不愿意去测~[笑而不语];2023-09-13 02:45:26;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;50;咸鱼一般兵;湖北;必须武装采样[怒];2023-09-13 00:48:36;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;409;加利夫;其他;我们为什么不去它们外海采集海水样本;2023-09-12 23:20:32;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;2613;國產零零漆_;广东;#日本核污染水已排海6100吨# 望天收之。;2023-09-12 23:15:06;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;7;星尘0o0;其他;私底下做不行吗？;2023-09-12 22:52:59;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;359;赵丽颖金雯昕我女神;北京;警惕。藏在我国的二鬼子，有很多。必须注意。;2023-09-13 03:04:54;2;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;249;Double_D_Biao;其他;你就吃吧 一吃一个不吱声;2023-09-13 01:55:16;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;18;小吕爱吃米;湖南;对的！天杀的完蛋玩意儿;2023-09-13 08:24:00;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;703;小白的天空2017;北京;最近很多带预制菜节奏，别想掩盖排放核污水的事情;2023-09-13 02:05:39;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;51;Solhun;海外;请扩散消息的严重性，大家不要被各种消息冲散最重要的关注点[苦涩][苦涩][苦涩][苦涩];2023-09-13 02:03:19;2;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;203;handuckling;上海;#日本反对他国直接取样独立检测# ;2023-09-14 07:51:39;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;215;贾SM大大;辽宁;做贼心虚;2023-09-14 07:14:31;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;35;Perouse;上海;转发微博;2023-09-13 10:11:22;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;197;啊酸角;山东;掩耳盗铃[doge];2023-09-13 09:08:24;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;203;handuckling;上海;热搜都没了真气人;2023-09-13 08:38:11;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;8;心若向阳无畏悲伤33300;其他;不错就是机身内存那肯定摩斯密码;2023-09-13 08:37:14;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;107;Jjuice·;上海;抵制日本;2023-09-13 08:17:34;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;4;早日年薪百万;上海;真后悔当初去日本旅游;2023-09-13 07:50:45;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;322;Mr冇问题;海外;上有政策下有对策我就不信海域周边都封了这要封多少公里？;2023-09-13 07:11:34;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;150;邪恶的小嘴;其他;啊哈哈哈哈，中国足球又输叙利亚了，[二哈][二哈][二哈]，日本又赢了[二哈];2023-09-13 01:35:43;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;52;濬涵煜珵;云南;笑死，明明你们自己宣传没问题，还可以喝什么的，怎么现在就反对了呢;2023-09-13 01:22:17;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;366;dEmoN2010fU;广东;就提取怎么了！你想怎么着;2023-09-12 23:40:04;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;34;爱吃小便当;其他;小日本什么时候再次经历火山洗礼;2023-09-12 23:32:50;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;12;桃花源杳无音信;北京;转发微博;2023-09-12 23:08:16;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;182;allislost;其他;反应堆原味海鲜;2023-09-13 08:32:14;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;793;粘土Guu_;北京;认知作战其实还在继续，日本那边赢了几场友谊赛，这边找个最不行的国足做对比，已经开始给日本洗地了，核污染水话题巧妙的给避过去了;2023-09-12 23:33:34;2;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;222;西南首席老司机;四川;你去12海里以外取样很难吗;2023-09-12 23:27:23;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;119;庄稼8336;其他;全面制裁;2023-09-13 20:44:53;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;0;其实有点饿-;其他;垃圾鬼子[吐];2023-09-13 17:59:30;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;106;咸仔-Y;海外;离谱~~;2023-09-12 23:24:38;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;147;龙仔_逍遥;湖北;白天不干亏心事，半夜不怕鬼敲门。心里有鬼，自知理亏。[挖鼻]毁灭吧[奥特曼];2023-09-12 23:13:55;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;34;月牙是只喵;江苏;#核污水# #核污水排海最严重影响是致畸# #研究称日本核污水排海240天到达中国# #东电承认超6成储存核污水放射物超标# ;2023-09-14 09:05:01;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;8108;天山冰叟;北京;这年头，作恶的都理直气壮，善良的人都卑微至极、噤若寒蝉？;2023-09-13 11:03:00;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;91;山溪虾米;湖北;也对，抵制也要务实;2023-09-13 10:40:11;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;24;kkmoon_cc;其他;真想顺着网线把这群700亿揪出来看看;2023-09-13 10:17:12;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;12;INvisiblesLove;浙江;我这人行事正常不怕别人查的[笑而不语] 有人侵犯我肖像权 举报[doge];2023-09-13 09:37:45;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;2469;jinfuxz;辽宁;[怒][怒][怒]依法严惩造谣者...[阴险][阴险][阴险]NND;2023-09-13 09:08:30;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;6;老鹰只会抓小鸡;湖南;领海外采的样有效吗？;2023-09-13 08:47:12;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;2609;连吃带霍霍;其他;剩下就是核轰炸日本了[污][污][污][污];2023-09-13 08:26:21;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;98;易水犹寒85;山东;转发微博;2023-09-13 08:25:09;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;2249;黑-客-行;上海;[话筒][话筒][话筒][怒][怒][怒];2023-09-13 07:49:27;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;201;傻B乌克兰;安徽;乌粉精日高度重合;2023-09-13 07:27:12;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;1;守护者123202211;湖北;没有一个人敢说禁止，否则战争解决;2023-09-13 07:20:25;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;427;馨桥蝶语;海外;//@小小da59:乌克兰还撑港毒、暴徒、废青、曱甴[开学季]//@虾爆鳝拌川加腰花:这群人同时还支持乌克兰，你说巧不巧[doge];2023-09-13 06:43:08;1;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;600;雨后晴空的世界;北京;转发微博;2023-09-13 05:44:19;0;0.0481844304403463;0
帝吧官微;浙江;0;365;254;5191;日本反对他国直接取样独立检测，之前亿还在洗我们“拒绝日本邀请”，这下日本连你直接取样独立检测都不给了。核污水如果在日本本国处理、排放，我们也没必要去关注这些，现在他往太平洋里排，还不给你采集他的核污水样本，这不是心里有鬼是什么呢？;#日本反对他国直接取样独立检测#;2;刘志群Kev1N;江苏;此地无银三百两;2023-09-13 02:23:07;0;0.0481844304403463;0
